302434	0	0	0	0.14	0	0.2	0.18	0	0	0.11	0	0	0.21	0	0	0.23	0	0	0	0	0	0	0.04	0.08	0	0	0.13	0.09	0	0	0.07	0	0	0	0.32	0	0.17	0.21	0	0	0	0	0.07	0.08	0.19	0.18	0	0	0	0	0	0.08	0	0.17	0.04	0	0	0.07	0	0	0	0	0	0.22	0	0.14	0	0.03	0	0	0	0.07	0	0	0	0	1	0	0	0	0.14	0	0	0	0	0.13	0.12	0	0.06	0	0	0	0	0.1	0.1	0	0.07	0.14	0.08	0	0	0	0	0.09	0	0	0	0.15	0	0.02	0	0.16	0.04	0	0.16	0.05	0	0.12	0.39	0.15	0.04	0	0.04	0	0.2	0.07	0	0	0.08	0	0	0	0.06	0	0	0.07	0.04	0	0	0.12	0	0	0	0	0.04	0	0.07	0.08	0	0.05	0.2	0	0	0	0.01	0.21	0.07	0.05	0	0.21	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.08	0.07	0.23	0	0.11	0.16	0	0	0	0.25	0	0	0.07	0	0	0.03	0	0.13	0.09	0	0	0.09	0.02	0	0	0.4	0	0	0.06	0	0	0	0	0	0	0	0.07	0.18	0.05	0.13	0.06	0	0.08	0	0.08	0	0.09	0	0.1	0	0.01	0.1	0	0	0	0	0.18	0	0.1	0.37	0.23	0.05	0	0	0	0	0.2	0	0.13	0	0	0.16	0	0	0	0.32	0.04	0	0.1	0.04	0	0	0.04	0	0.06	0.16	0.06	0	0.12	0.27	0	0	0	0.15	0.11	0	0	0	0	0	0	0.09	0	0	0	0.09	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.29	0	0	0.25	0.22	0	0.18	0	0.03	0	0.05	0	0	0	0	0.14	0	0	0	0	0	0.13	0.04	0.24	0.07	0.06	0	0.02	0.13	0.31	0.01	0	0	0.22	0	0	0.2	0	0.04	
1238347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0.2	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
720457	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.13	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0.19	0.09	0	0	0	0	0	0	0	0	0.08	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.07	0.07	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.03	0	0	0.04	0.08	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0.04	0.16	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0.13	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0.2	0	0	0	0	0	0.05	0	0	0	0	0	0	
302442	0	0.15	0	0.12	0.09	0	0	0.05	0.09	0	0	0	0	0	0.03	0	0	0.02	0	0	0.08	0	0	0.08	0	0	0	0	0.02	0.01	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0.07	0.3	0.03	0.07	0.1	0	0.02	0	0.03	0.07	0	0	0	0	0	0.06	0	0	0	0	0.03	0.06	0	0.05	0.09	0.02	0	0.07	0.05	0	0	0	1	0	0.05	0	0	0	0	0	0	0	0	0	0.02	0.05	0.09	0	0.11	0	0.2	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0.11	0.07	0	0.13	0	0	0	0	0	0.1	0	0.11	0	0.1	0.09	0	0	0	0	0	0	0.1	0	0.04	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.01	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0.06	0	0.03	0	0	0	0.06	0	0	0	0	0.07	0	0.07	0	0	0	0	0	0.04	0	0.08	0	0	0.05	0.06	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0.01	0	0	0	0	0	0.02	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.09	0	0.03	0	0.03	0	0	0.01	0	0	0	0.09	0.04	0	0.05	0.05	0.05	0	0.09	0.12	0	0	0.09	0	0.04	0.05	0.14	0	0.08	0	0.07	0	0	0	0.04	0.03	0	0	0.05	0	0.03	0.02	0	0	0	0.05	0	0.09	0	0	0	0.1	0	0.04	0	0.03	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.06	0	0	0.02	0	
502779	0	0	0	0.13	0	0.19	0.21	0	0	0.26	0	0	0.19	0	0	0.26	0	0	0	0	0	0	0.12	0.1	0	0	0.25	0.06	0	0	0.03	0	0	0	0.22	0	0.11	0.1	0	0	0	0	0.19	0.13	0.35	0.43	0	0	0	0	0	0.16	0	0.18	0.09	0	0	0.27	0	0	0	0	0	0.15	0	0.1	0	0.12	0	0	0	0.16	0	0	0	0	0.14	0	0	0	1	0	0	0	0	0.18	0.22	0	0.15	0	0	0	0	0.18	0.13	0	0.04	0.12	0.12	0	0	0	0	0.17	0	0	0	0.15	0	0.05	0	0.17	0.08	0	0.06	0.08	0	0.28	0.18	0.13	0.03	0	0.08	0	0.13	0.08	0	0	0.08	0	0	0	0.17	0	0	0.07	0.05	0	0	0.11	0	0	0	0	0.07	0	0.14	0.12	0	0.08	0.11	0	0	0	0.11	0.17	0.05	0.09	0	0.26	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.09	0.08	0.23	0	0.17	0.17	0	0	0	0.11	0	0	0.14	0	0	0.08	0	0.22	0.08	0	0	0.07	0.13	0	0	0.08	0	0	0.1	0	0	0	0	0	0	0	0.12	0.14	0.09	0.14	0.13	0	0.05	0	0.08	0	0.11	0	0.13	0	0.02	0.12	0	0	0	0	0.17	0	0.12	0.19	0.22	0.14	0	0	0	0	0.16	0	0.18	0	0	0.21	0	0	0	0.22	0.11	0	0.09	0.09	0	0	0.05	0	0.13	0.11	0.06	0	0.11	0.21	0	0	0	0.13	0.04	0	0	0	0	0	0	0.2	0	0	0	0.17	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0.22	0	0	0.14	0.18	0	0.27	0	0.08	0	0.13	0	0	0	0	0.24	0	0	0	0	0	0.09	0.09	0.19	0.27	0.2	0	0.17	0.22	0.28	0.09	0	0	0.2	0	0	0.25	0	0.13	
597965	0	0	0	0.14	0.48	0	0	0.15	0.12	0	0	0	0	0	0.09	0	0	0.04	0	0	0.08	0	0	0.07	0	0.06	0	0	0.09	0.04	0	0.12	0.35	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0.06	0	0.06	0.11	0.08	0	0.22	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.16	0.05	0	0.26	0.08	0.04	0	0.11	0.15	0	0	0	0.05	0	1	0	0.08	0.28	0	0	0.17	0	0	0	0.09	0.07	0.08	0	0.06	0	0.18	0	0	0	0.14	0.15	0	0	0	0.1	0	0	0	0.06	0.14	0	0.13	0	0	0	0	0	0.13	0	0.06	0	0.08	0.17	0	0	0	0	0	0	0.22	0	0.24	0.11	0	0.17	0	0.09	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0.04	0	0	0.08	0	0.08	0	0	0	0.07	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0.23	0	0	0.16	0.07	0	0	0.1	0	0	0	0	0	0.14	0	0.16	0.05	0	0	0.06	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.13	0	0.07	0.04	0.12	0	0	0.19	0.05	0	0	0.13	0.07	0	0.11	0.03	0.06	0	0.15	0	0	0	0.14	0	0.15	0.07	0.19	0	0.08	0	0.12	0	0	0.02	0.06	0.24	0	0	0.08	0	0	0.06	0	0	0	0	0	0.16	0	0.06	0	0.05	0	0.19	0	0.07	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0.13	0	0.11	0	0.06	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.11	0	0	0.22	0	
502382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597967	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0.05	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	1	0.26	0	0	0.15	0	0	0	0.02	0.01	0	0	0	0	0	0	0.02	0	0.06	0.39	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.06	0	0	0	0	0	0.07	0	0.09	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.13	0	0	0	0	0.03	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0.1	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0.04	0	0.09	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597963	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.17	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0.26	1	0	0	0.24	0	0	0	0.06	0.07	0	0	0	0	0	0	0.11	0	0.07	0.26	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0.19	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0	0	0	0	0	0.23	0	0.07	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.1	0	0	0	0	0.07	0	0	0	0.1	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0.21	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0.08	0	0.12	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95355	0	0	0	0.04	0	0.23	0.06	0	0	0.08	0	0	0.14	0	0	0.16	0	0	0	0	0	0	0.1	0.07	0	0	0.09	0.02	0	0	0.05	0	0	0	0.2	0	0.06	0.13	0	0	0	0	0.01	0.11	0.08	0.09	0	0	0	0	0	0.03	0	0.21	0.03	0	0	0.11	0	0	0	0	0	0.16	0	0.04	0	0.1	0	0	0	0.01	0	0	0	0	0.13	0	0	0	0.18	0	0	0	0	1	0.03	0	0.06	0	0	0	0	0	0.03	0	0.03	0.06	0.21	0	0	0	0	0.11	0	0	0	0.07	0	0.04	0	0.15	0.02	0	0.05	0.08	0	0.15	0.15	0.08	0.02	0	0.03	0	0.12	0	0	0	0.08	0	0	0	0.02	0	0	0.01	0.09	0	0	0.09	0	0	0	0	0.02	0	0.13	0.21	0	0.06	0.07	0	0	0	0.18	0.09	0.02	0.01	0	0.11	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.04	0.05	0.26	0	0.1	0.14	0	0	0	0.14	0	0	0.35	0	0	0.04	0	0.16	0.04	0	0	0.08	0.02	0	0	0.08	0	0	0.1	0	0	0	0	0	0	0	0.05	0.1	0.02	0.04	0.05	0	0.02	0	0.02	0	0.03	0	0.04	0	0.02	0.03	0	0	0	0	0.24	0	0.21	0.08	0.14	0.01	0	0	0	0	0.06	0	0.18	0	0	0.21	0	0	0	0.2	0.1	0	0.08	0.02	0	0	0.02	0	0.04	0.06	0.08	0	0.05	0.19	0	0	0	0.17	0.06	0	0	0	0	0	0	0.08	0	0	0	0.32	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0.17	0	0	0.06	0.15	0	0.15	0	0.13	0	0.05	0	0	0	0	0.09	0	0	0	0	0	0.03	0	0.12	0.02	0.04	0	0.07	0.13	0.21	0	0	0	0.15	0	0	0.18	0	0.1	
1577376	0	0	0	0.02	0	0.09	0.17	0	0	0.12	0	0	0.18	0	0	0.19	0	0	0	0	0	0	0.04	0.07	0	0	0.14	0.03	0	0	0.03	0	0	0	0.12	0	0.11	0.05	0	0	0	0	0.23	0.09	0.09	0.22	0	0	0	0	0	0.02	0	0.04	0.02	0	0	0.08	0	0	0	0	0	0.1	0	0.02	0	0	0	0	0	0.19	0	0	0	0	0.12	0	0	0	0.22	0	0	0	0	0.03	1	0	0.08	0	0	0	0	0.25	0.09	0	0.04	0.15	0.06	0	0	0	0	0.03	0	0	0	0.12	0	0.03	0	0.08	0.03	0	0.05	0.04	0	0.08	0.09	0.13	0.08	0	0.06	0	0.19	0.02	0	0	0.07	0	0	0	0.12	0	0	0.02	0.05	0	0	0.04	0	0	0	0	0.07	0	0	0.06	0	0.03	0.09	0	0	0	0.09	0.15	0.04	0.07	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.11	0.14	0	0.05	0.05	0	0	0	0.09	0	0	0.02	0	0	0.04	0	0.08	0.1	0	0	0.14	0.08	0	0	0.08	0	0	0.02	0	0	0	0	0	0	0	0.04	0.03	0.07	0.29	0.04	0	0.12	0	0.09	0	0.08	0	0.07	0	0.03	0.06	0	0	0	0	0.01	0	0.05	0.1	0.2	0.07	0	0	0	0	0.03	0	0.01	0	0	0.13	0	0	0	0.12	0.07	0	0.04	0.03	0	0	0.03	0	0.15	0.09	0.06	0	0.03	0.13	0	0	0	0.11	0.01	0	0	0	0	0	0	0.17	0	0	0	0.03	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0.11	0	0	0.13	0.09	0	0.18	0	0.01	0	0.09	0	0	0	0	0.07	0	0	0	0	0	0.15	0.07	0.13	0.08	0.06	0	0.09	0.09	0.12	0.08	0	0	0.15	0	0	0.16	0	0	
1016627	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0.15	0.24	0	0	1	0	0	0	0.08	0.06	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.17	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614994	0	0	0	0.04	0	0.08	0.08	0	0	0.07	0	0	0.03	0	0	0.05	0	0	0	0	0	0	0.14	0.04	0	0	0.08	0.06	0	0	0.05	0	0	0	0.08	0	0.01	0.04	0	0	0	0	0.07	0.03	0.07	0.08	0	0	0	0	0	0.02	0	0.04	0.01	0	0	0.16	0	0	0	0	0	0.02	0	0.01	0	0.05	0	0	0	0.08	0	0	0	0	0.06	0	0	0	0.15	0	0	0	0	0.06	0.08	0	1	0	0	0	0	0.09	0.09	0	0.03	0.02	0.02	0	0	0	0	0.01	0	0	0	0.05	0	0.03	0	0.05	0.08	0	0.04	0.03	0	0.05	0.07	0.05	0.05	0	0.1	0	0.12	0.02	0	0	0.04	0	0	0	0.1	0	0	0.04	0.02	0	0	0.04	0	0	0	0	0.11	0	0.02	0.02	0	0.02	0.08	0	0	0	0.04	0.05	0.04	0.19	0	0.05	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.08	0.06	0.05	0	0.01	0.03	0	0	0	0.04	0	0	0.07	0	0	0.06	0	0.1	0.06	0	0	0.06	0.13	0	0	0.06	0	0	0.02	0	0	0	0	0	0	0	0.03	0.07	0.06	0.03	0.05	0	0.04	0	0.1	0	0.1	0	0.03	0	0.04	0.02	0	0	0	0	0.06	0	0.04	0.07	0.05	0.09	0	0	0	0	0.06	0	0.06	0	0	0.02	0	0	0	0.08	0.04	0	0.06	0.07	0	0	0.07	0	0.07	0.07	0.04	0	0	0.07	0	0	0	0.04	0.07	0	0	0	0	0	0	0.17	0	0	0	0.03	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0.07	0	0	0.09	0.04	0	0.09	0	0.07	0	0.07	0	0	0	0	0.07	0	0	0	0	0	0.04	0.03	0.01	0.22	0.02	0	0.09	0.12	0.1	0.1	0	0	0.01	0	0	0.03	0	0.02	
1511973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	
96613	0	0	0	0.11	0.03	0	0	0.11	0.06	0	0	0	0	0	0.05	0	0	0.04	0	0	0.1	0	0	0.02	0.01	0	0	0	0.07	0.03	0	0.12	0.03	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0.03	0	0.04	0.02	0.09	0	0.03	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0.02	0.05	0	0.04	0.04	0.04	0	0.03	0.03	0	0	0	0.02	0	0.09	0	0.02	0.06	0	0	0.08	0	0	0	1	0.39	0.03	0	0.02	0	0.05	0	0.06	0	0	0.03	0	0	0	0.05	0	0	0	0.06	0.09	0	0.05	0	0	0	0	0	0.05	0	0.01	0	0.05	0.02	0	0	0	0	0	0	0.1	0	0.03	0.12	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0.03	0	0.05	0	0	0	0.06	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0.09	0	0	0.07	0.05	0	0	0	0	0	0	0	0	0.03	0	0.04	0.01	0	0	0.07	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0.07	0	0.07	0	0.06	0	0	0.05	0	0	0	0.07	0.61	0	0.02	0.04	0.01	0	0.04	0	0	0	0.02	0	0.02	0.01	0.03	0	0.06	0	0.02	0	0	0	0.06	0.02	0	0	0.01	0	0	0.07	0	0	0	0	0	0.03	0	0.02	0	0	0	0.13	0	0.01	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.04	0	0	0.02	0	
1520818	0	0	0	0.09	0.03	0	0	0.13	0.19	0	0	0	0	0	0.09	0	0	0.05	0	0	0.22	0	0	0.06	0	0	0	0	0.02	0.08	0	0.15	0.06	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0.05	0	0.03	0.11	0.06	0	0.09	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0.03	0	0.1	0.01	0.08	0	0.06	0.05	0	0	0	0.05	0	0.07	0	0.01	0.07	0	0	0.06	0	0	0	0.39	1	0.03	0	0.06	0	0.1	0	0.05	0	0	0.04	0	0	0	0.12	0	0	0	0.15	0.1	0	0.15	0	0	0	0	0	0.13	0	0.02	0	0.11	0.1	0	0	0	0	0	0	0.15	0	0.08	0.15	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0.08	0	0.08	0	0	0	0.02	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0.12	0	0	0.09	0.07	0	0	0	0	0	0	0	0	0.11	0	0.12	0.02	0	0	0.01	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0.09	0	0.04	0	0.08	0	0	0.05	0	0	0	0.1	0.49	0	0.1	0.02	0.05	0	0.1	0	0	0	0.04	0	0.06	0.08	0.07	0	0.06	0	0.1	0	0	0	0.07	0.04	0	0	0.06	0	0	0.1	0	0	0	0	0	0.18	0	0.02	0	0.02	0	0.08	0	0.04	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.12	0	0	0.02	0	
